model_id,model_name,maker,release_date,created_at,last_modified,params_b,license,provider,api_model_id,api_model_id_raw,model_family,status,access,modality,context_window,notes,source_snapshot,model_origin,model_type_primary
qwen:Qwen/Qwen1.5-32B,Qwen1.5-32B,Qwen,2024/4/1,2024-04-01 06:19:21+00:00,2024-04-05 11:30:24+00:00,,,qwen,Qwen/Qwen1.5-32B,Qwen/Qwen1.5-32B,qwen1_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen1.5-32B-Chat,Qwen1.5-32B-Chat,Qwen,2024/4/3,2024-04-03 20:54:40+00:00,2024-04-30 07:23:48+00:00,,,qwen,Qwen/Qwen1.5-32B-Chat,Qwen/Qwen1.5-32B-Chat,qwen1_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/CodeQwen1.5-7B-Chat,CodeQwen1.5-7B-Chat,Qwen,2024/4/15,2024-04-15 07:17:06+00:00,2024-04-30 07:18:34+00:00,,,qwen,Qwen/CodeQwen1.5-7B-Chat,Qwen/CodeQwen1.5-7B-Chat,qwen1_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen1.5-110B-Chat,Qwen1.5-110B-Chat,Qwen,2024/4/25,2024-04-25 14:30:47+00:00,2024-04-30 07:22:18+00:00,,,qwen,Qwen/Qwen1.5-110B-Chat,Qwen/Qwen1.5-110B-Chat,qwen1_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2-72B,Qwen2-72B,Qwen,2024/5/22,2024-05-22 15:28:10+00:00,2024-10-09 06:01:50+00:00,,,qwen,Qwen/Qwen2-72B,Qwen/Qwen2-72B,qwen2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2-57B-A14B,Qwen2-57B-A14B,Qwen,2024/5/22,2024-05-22 18:08:21+00:00,2024-06-16 07:39:55+00:00,,,qwen,Qwen/Qwen2-57B-A14B,Qwen/Qwen2-57B-A14B,qwen2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2-72B-Instruct,Qwen2-72B-Instruct,Qwen,2024/5/28,2024-05-28 03:48:49+00:00,2024-10-08 05:16:14+00:00,,,qwen,Qwen/Qwen2-72B-Instruct,Qwen/Qwen2-72B-Instruct,qwen2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2-0.5B,Qwen2-0.5B,Qwen,2024/5/31,2024-05-31 08:38:11+00:00,2024-10-22 13:47:30+00:00,,,qwen,Qwen/Qwen2-0.5B,Qwen/Qwen2-0.5B,qwen2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2-1.5B,Qwen2-1.5B,Qwen,2024/5/31,2024-05-31 08:41:32+00:00,2024-06-06 14:36:18+00:00,,,qwen,Qwen/Qwen2-1.5B,Qwen/Qwen2-1.5B,qwen2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2-0.5B-Instruct,Qwen2-0.5B-Instruct,Qwen,2024/6/3,2024-06-03 09:06:06+00:00,2024-08-21 10:23:36+00:00,,,qwen,Qwen/Qwen2-0.5B-Instruct,Qwen/Qwen2-0.5B-Instruct,qwen2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2-1.5B-Instruct,Qwen2-1.5B-Instruct,Qwen,2024/6/3,2024-06-03 09:08:12+00:00,2024-06-06 14:36:57+00:00,,,qwen,Qwen/Qwen2-1.5B-Instruct,Qwen/Qwen2-1.5B-Instruct,qwen2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2-57B-A14B-Instruct,Qwen2-57B-A14B-Instruct,Qwen,2024/6/4,2024-06-04 08:11:26+00:00,2024-08-21 10:24:04+00:00,,,qwen,Qwen/Qwen2-57B-A14B-Instruct,Qwen/Qwen2-57B-A14B-Instruct,qwen2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2-7B-Instruct,Qwen2-7B-Instruct,Qwen,2024/6/4,2024-06-04 10:07:03+00:00,2024-08-21 10:29:04+00:00,,,qwen,Qwen/Qwen2-7B-Instruct,Qwen/Qwen2-7B-Instruct,qwen2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2-7B,Qwen2-7B,Qwen,2024/6/4,2024-06-04 13:35:27+00:00,2024-06-06 14:41:44+00:00,,,qwen,Qwen/Qwen2-7B,Qwen/Qwen2-7B,qwen2,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2-VL-2B-Instruct,Qwen2-VL-2B-Instruct,Qwen,2024/8/28,2024-08-28 09:02:15+00:00,2025-01-12 01:59:29+00:00,,,qwen,Qwen/Qwen2-VL-2B-Instruct,Qwen/Qwen2-VL-2B-Instruct,qwen2,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2-VL-7B-Instruct,Qwen2-VL-7B-Instruct,Qwen,2024/8/28,2024-08-28 09:03:13+00:00,2025-02-06 05:18:08+00:00,,,qwen,Qwen/Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,qwen2,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2-VL-2B,Qwen2-VL-2B,Qwen,2024/9/5,2024-09-05 07:14:45+00:00,2024-12-06 04:50:16+00:00,,,qwen,Qwen/Qwen2-VL-2B,Qwen/Qwen2-VL-2B,qwen2,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2-VL-7B,Qwen2-VL-7B,Qwen,2024/9/5,2024-09-05 07:15:10+00:00,2025-01-12 02:13:50+00:00,,,qwen,Qwen/Qwen2-VL-7B,Qwen/Qwen2-VL-7B,qwen2,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-0.5B,Qwen2.5-0.5B,Qwen,2024/9/15,2024-09-15 12:15:39+00:00,2024-09-25 12:32:36+00:00,,,qwen,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-0.5B,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-1.5B,Qwen2.5-1.5B,Qwen,2024/9/15,2024-09-15 12:16:50+00:00,2024-10-08 10:56:50+00:00,,,qwen,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-1.5B,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-3B,Qwen2.5-3B,Qwen,2024/9/15,2024-09-15 12:17:03+00:00,2024-09-20 07:58:00+00:00,,,qwen,Qwen/Qwen2.5-3B,Qwen/Qwen2.5-3B,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-7B,Qwen2.5-7B,Qwen,2024/9/15,2024-09-15 12:17:40+00:00,2024-09-25 12:32:32+00:00,,,qwen,Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-14B,Qwen2.5-14B,Qwen,2024/9/15,2024-09-15 12:18:18+00:00,2024-09-20 07:58:02+00:00,,,qwen,Qwen/Qwen2.5-14B,Qwen/Qwen2.5-14B,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-32B,Qwen2.5-32B,Qwen,2024/9/15,2024-09-15 12:18:33+00:00,2024-09-20 07:58:03+00:00,,,qwen,Qwen/Qwen2.5-32B,Qwen/Qwen2.5-32B,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-72B,Qwen2.5-72B,Qwen,2024/9/15,2024-09-15 12:18:46+00:00,2024-09-25 12:28:06+00:00,,,qwen,Qwen/Qwen2.5-72B,Qwen/Qwen2.5-72B,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-0.5B-Instruct,Qwen2.5-0.5B-Instruct,Qwen,2024/9/16,2024-09-16 11:52:46+00:00,2024-09-25 12:32:56+00:00,,,qwen,Qwen/Qwen2.5-0.5B-Instruct,Qwen/Qwen2.5-0.5B-Instruct,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-7B-Instruct,Qwen2.5-7B-Instruct,Qwen,2024/9/16,2024-09-16 11:55:40+00:00,2025-01-12 02:10:10+00:00,,,qwen,Qwen/Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-14B-Instruct,Qwen2.5-14B-Instruct,Qwen,2024/9/16,2024-09-16 11:56:10+00:00,2024-09-25 12:33:04+00:00,,,qwen,Qwen/Qwen2.5-14B-Instruct,Qwen/Qwen2.5-14B-Instruct,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-72B-Instruct,Qwen2.5-72B-Instruct,Qwen,2024/9/16,2024-09-16 11:56:31+00:00,2025-01-12 02:07:38+00:00,,,qwen,Qwen/Qwen2.5-72B-Instruct,Qwen/Qwen2.5-72B-Instruct,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-Coder-7B,Qwen2.5-Coder-7B,Qwen,2024/9/16,2024-09-16 11:57:24+00:00,2024-11-18 12:54:02+00:00,,,qwen,Qwen/Qwen2.5-Coder-7B,Qwen/Qwen2.5-Coder-7B,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-Math-1.5B,Qwen2.5-Math-1.5B,Qwen,2024/9/16,2024-09-16 11:57:43+00:00,2024-09-23 06:06:55+00:00,,,qwen,Qwen/Qwen2.5-Math-1.5B,Qwen/Qwen2.5-Math-1.5B,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-Math-1.5B-Instruct,Qwen2.5-Math-1.5B-Instruct,Qwen,2024/9/16,2024-09-16 11:57:49+00:00,2024-09-23 06:07:25+00:00,,,qwen,Qwen/Qwen2.5-Math-1.5B-Instruct,Qwen/Qwen2.5-Math-1.5B-Instruct,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-Math-7B,Qwen2.5-Math-7B,Qwen,2024/9/16,2024-09-16 11:57:55+00:00,2024-09-23 06:07:51+00:00,,,qwen,Qwen/Qwen2.5-Math-7B,Qwen/Qwen2.5-Math-7B,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-32B-Instruct,Qwen2.5-32B-Instruct,Qwen,2024/9/17,2024-09-17 04:17:55+00:00,2024-09-25 12:33:09+00:00,,,qwen,Qwen/Qwen2.5-32B-Instruct,Qwen/Qwen2.5-32B-Instruct,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2-VL-72B-Instruct,Qwen2-VL-72B-Instruct,Qwen,2024/9/17,2024-09-17 04:25:34+00:00,2025-02-06 05:17:55+00:00,,,qwen,Qwen/Qwen2-VL-72B-Instruct,Qwen/Qwen2-VL-72B-Instruct,qwen2,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-Coder-7B-Instruct,Qwen2.5-Coder-7B-Instruct,Qwen,2024/9/17,2024-09-17 13:38:49+00:00,2025-01-12 02:03:41+00:00,,,qwen,Qwen/Qwen2.5-Coder-7B-Instruct,Qwen/Qwen2.5-Coder-7B-Instruct,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-3B-Instruct,Qwen2.5-3B-Instruct,Qwen,2024/9/17,2024-09-17 14:08:52+00:00,2024-09-25 12:33:00+00:00,,,qwen,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-3B-Instruct,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-1.5B-Instruct,Qwen2.5-1.5B-Instruct,Qwen,2024/9/17,2024-09-17 14:10:29+00:00,2024-09-25 12:32:50+00:00,,,qwen,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-Coder-1.5B,Qwen2.5-Coder-1.5B,Qwen,2024/9/18,2024-09-18 09:41:38+00:00,2024-11-18 12:53:05+00:00,,,qwen,Qwen/Qwen2.5-Coder-1.5B,Qwen/Qwen2.5-Coder-1.5B,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-Coder-1.5B-Instruct,Qwen2.5-Coder-1.5B-Instruct,Qwen,2024/9/18,2024-09-18 09:41:47+00:00,2025-01-12 02:05:01+00:00,,,qwen,Qwen/Qwen2.5-Coder-1.5B-Instruct,Qwen/Qwen2.5-Coder-1.5B-Instruct,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-Math-7B-Instruct,Qwen2.5-Math-7B-Instruct,Qwen,2024/9/19,2024-09-19 12:16:23+00:00,2024-09-23 06:10:43+00:00,,,qwen,Qwen/Qwen2.5-Math-7B-Instruct,Qwen/Qwen2.5-Math-7B-Instruct,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen2.5-Coder-0.5B-Instruct,Qwen,2024/11/6,2024-11-06 07:49:26+00:00,2024-11-18 12:52:41+00:00,,,qwen,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-0.5B-Instruct,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-Coder-3B-Instruct,Qwen2.5-Coder-3B-Instruct,Qwen,2024/11/6,2024-11-06 07:49:38+00:00,2025-01-12 02:04:23+00:00,,,qwen,Qwen/Qwen2.5-Coder-3B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-Coder-14B-Instruct,Qwen2.5-Coder-14B-Instruct,Qwen,2024/11/6,2024-11-06 07:49:46+00:00,2025-01-12 02:02:59+00:00,,,qwen,Qwen/Qwen2.5-Coder-14B-Instruct,Qwen/Qwen2.5-Coder-14B-Instruct,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-Coder-32B-Instruct,Qwen2.5-Coder-32B-Instruct,Qwen,2024/11/6,2024-11-06 07:49:50+00:00,2025-01-12 02:02:22+00:00,,,qwen,Qwen/Qwen2.5-Coder-32B-Instruct,Qwen/Qwen2.5-Coder-32B-Instruct,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-Coder-0.5B,Qwen2.5-Coder-0.5B,Qwen,2024/11/8,2024-11-08 10:47:59+00:00,2024-11-18 12:52:36+00:00,,,qwen,Qwen/Qwen2.5-Coder-0.5B,Qwen/Qwen2.5-Coder-0.5B,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-Coder-3B,Qwen2.5-Coder-3B,Qwen,2024/11/8,2024-11-08 10:48:10+00:00,2024-11-18 12:53:33+00:00,,,qwen,Qwen/Qwen2.5-Coder-3B,Qwen/Qwen2.5-Coder-3B,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-Coder-14B,Qwen2.5-Coder-14B,Qwen,2024/11/8,2024-11-08 10:48:15+00:00,2024-11-18 12:54:29+00:00,,,qwen,Qwen/Qwen2.5-Coder-14B,Qwen/Qwen2.5-Coder-14B,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-Coder-32B,Qwen2.5-Coder-32B,Qwen,2024/11/8,2024-11-08 10:48:23+00:00,2024-11-18 12:54:58+00:00,,,qwen,Qwen/Qwen2.5-Coder-32B,Qwen/Qwen2.5-Coder-32B,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/QwQ-32B-Preview,QwQ-32B-Preview,Qwen,2024/11/27,2024-11-27 15:50:55+00:00,2025-01-12 01:58:42+00:00,,,qwen,Qwen/QwQ-32B-Preview,Qwen/QwQ-32B-Preview,qwen_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-14B-Instruct-1M,Qwen2.5-14B-Instruct-1M,Qwen,2025/1/23,2025-01-23 13:23:24+00:00,2025-01-29 12:38:27+00:00,,,qwen,Qwen/Qwen2.5-14B-Instruct-1M,Qwen/Qwen2.5-14B-Instruct-1M,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-7B-Instruct-1M,Qwen2.5-7B-Instruct-1M,Qwen,2025/1/23,2025-01-23 13:36:32+00:00,2025-01-29 12:39:09+00:00,,,qwen,Qwen/Qwen2.5-7B-Instruct-1M,Qwen/Qwen2.5-7B-Instruct-1M,qwen2_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-VL-3B-Instruct,Qwen2.5-VL-3B-Instruct,Qwen,2025/1/26,2025-01-26 09:25:35+00:00,2025-04-06 16:23:42+00:00,,,qwen,Qwen/Qwen2.5-VL-3B-Instruct,Qwen/Qwen2.5-VL-3B-Instruct,qwen_vl,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-VL-7B-Instruct,Qwen2.5-VL-7B-Instruct,Qwen,2025/1/26,2025-01-26 09:26:37+00:00,2025-04-06 16:23:01+00:00,,,qwen,Qwen/Qwen2.5-VL-7B-Instruct,Qwen/Qwen2.5-VL-7B-Instruct,qwen_vl,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-VL-72B-Instruct,Qwen2.5-VL-72B-Instruct,Qwen,2025/1/27,2025-01-27 04:12:04+00:00,2025-06-06 02:48:50+00:00,,,qwen,Qwen/Qwen2.5-VL-72B-Instruct,Qwen/Qwen2.5-VL-72B-Instruct,qwen_vl,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/QwQ-32B,QwQ-32B,Qwen,2025/3/5,2025-03-05 14:16:59+00:00,2025-03-11 12:15:48+00:00,,,qwen,Qwen/QwQ-32B,Qwen/QwQ-32B,qwen_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-VL-32B-Instruct,Qwen2.5-VL-32B-Instruct,Qwen,2025/3/21,2025-03-21 15:23:15+00:00,2025-04-14 10:55:03+00:00,,,qwen,Qwen/Qwen2.5-VL-32B-Instruct,Qwen/Qwen2.5-VL-32B-Instruct,qwen_vl,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-Omni-7B,Qwen2.5-Omni-7B,Qwen,2025/3/22,2025-03-22 02:27:55+00:00,2025-04-30 13:48:45+00:00,,,qwen,Qwen/Qwen2.5-Omni-7B,Qwen/Qwen2.5-Omni-7B,qwen2_5,active,open-weights,any-to-any,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-0.6B,Qwen3-0.6B,Qwen,2025/4/27,2025-04-27 03:40:08+00:00,2025-07-26 03:46:27+00:00,,,qwen,Qwen/Qwen3-0.6B,Qwen/Qwen3-0.6B,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-1.7B,Qwen3-1.7B,Qwen,2025/4/27,2025-04-27 03:41:05+00:00,2025-07-26 03:46:32+00:00,,,qwen,Qwen/Qwen3-1.7B,Qwen/Qwen3-1.7B,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-4B,Qwen3-4B,Qwen,2025/4/27,2025-04-27 03:41:29+00:00,2025-07-26 03:46:39+00:00,,,qwen,Qwen/Qwen3-4B,Qwen/Qwen3-4B,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-8B,Qwen3-8B,Qwen,2025/4/27,2025-04-27 03:42:21+00:00,2025-07-26 03:49:13+00:00,,,qwen,Qwen/Qwen3-8B,Qwen/Qwen3-8B,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-14B,Qwen3-14B,Qwen,2025/4/27,2025-04-27 03:42:45+00:00,2025-07-26 03:49:23+00:00,,,qwen,Qwen/Qwen3-14B,Qwen/Qwen3-14B,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-30B-A3B,Qwen3-30B-A3B,Qwen,2025/4/27,2025-04-27 03:43:05+00:00,2025-07-26 03:45:17+00:00,,,qwen,Qwen/Qwen3-30B-A3B,Qwen/Qwen3-30B-A3B,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-32B,Qwen3-32B,Qwen,2025/4/27,2025-04-27 03:52:59+00:00,2025-07-26 03:45:22+00:00,,,qwen,Qwen/Qwen3-32B,Qwen/Qwen3-32B,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-235B-A22B,Qwen3-235B-A22B,Qwen,2025/4/27,2025-04-27 03:53:46+00:00,2025-07-26 03:45:13+00:00,,,qwen,Qwen/Qwen3-235B-A22B,Qwen/Qwen3-235B-A22B,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-30B-A3B-Base,Qwen3-30B-A3B-Base,Qwen,2025/4/28,2025-04-28 05:03:24+00:00,2025-07-26 03:45:29+00:00,,,qwen,Qwen/Qwen3-30B-A3B-Base,Qwen/Qwen3-30B-A3B-Base,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-8B-Base,Qwen3-8B-Base,Qwen,2025/4/28,2025-04-28 05:03:58+00:00,2025-05-21 05:59:01+00:00,,,qwen,Qwen/Qwen3-8B-Base,Qwen/Qwen3-8B-Base,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-4B-Base,Qwen3-4B-Base,Qwen,2025/4/28,2025-04-28 05:04:27+00:00,2025-07-26 03:45:37+00:00,,,qwen,Qwen/Qwen3-4B-Base,Qwen/Qwen3-4B-Base,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-1.7B-Base,Qwen3-1.7B-Base,Qwen,2025/4/28,2025-04-28 05:05:55+00:00,2025-07-26 03:50:48+00:00,,,qwen,Qwen/Qwen3-1.7B-Base,Qwen/Qwen3-1.7B-Base,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-14B-Base,Qwen3-14B-Base,Qwen,2025/4/28,2025-04-28 05:07:11+00:00,2025-07-26 03:45:33+00:00,,,qwen,Qwen/Qwen3-14B-Base,Qwen/Qwen3-14B-Base,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
